country,state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
India,Tamil Nadu,Guntur,CO,19.7,388.9,45.4,41,Good,36.1,36,27.4
India,Meghalaya,Gummidipoondi,NH3,71.6,490.9,104,131,Unhealthy for Sensitive Groups,23.3,55.3,25.8
India,Odisha,Bileipada,NH3,102,168.4,147.2,133,Unhealthy for Sensitive Groups,38.3,30.5,20.5
India,Uttar Pradesh,Palwal,CO,26.7,309.1,136.6,126,Unhealthy for Sensitive Groups,17.9,58.6,26.4
India,Odisha,Badlapur,OZONE,11,405.4,86.3,95,Moderate,18.3,77.2,5.1
India,Assam,Narnaul,PM2.5,212.3,391.3,265.7,244,Very Unhealthy,21.4,84.1,21.7
India,Uttar Pradesh,Mandikhera,NO2,1.9,245.4,152,193,Unhealthy,35.9,63.8,5.8
India,Uttar Pradesh,Bhiwadi,SO2,59.9,331.6,120.2,132,Unhealthy for Sensitive Groups,35.9,61,9.9
India,Tripura,Dehradun,PM10,63.6,354.9,85.2,52,Moderate,35.1,57.7,9.6
India,Rajasthan,Bundi,CO,80.6,199.2,136.7,111,Unhealthy for Sensitive Groups,20.5,42.2,20.7
India,Karnataka,Dhanbad,NH3,18.9,152.8,51.6,97,Moderate,27.5,41.1,8.3
India,Andhra Pradesh,Ulhasnagar,CO,13.9,352.9,145.8,123,Unhealthy for Sensitive Groups,32.8,77.5,2.7
India,Kerala,Beed,PM10,9.5,467.2,112.1,139,Unhealthy for Sensitive Groups,26.6,37.1,26.5
India,Delhi,Ujjain,SO2,55.9,251.8,82.9,91,Moderate,34.6,59.3,2.5
India,Kerala,Mangalore,SO2,111.5,398.2,184.1,195,Unhealthy,16,90.1,17.6
India,Odisha,Rairangpur,OZONE,153.5,466.9,250.4,267,Very Unhealthy,38.4,92.9,2.1
India,Jammu and Kashmir,Kishanganj,OZONE,0.9,479.1,79.4,56,Moderate,36.5,72.8,0.3
India,Tripura,Bhiwandi,CO,94.2,468.3,165.3,162,Unhealthy,31.4,69.2,12.1
India,Tamil Nadu,Dausa,SO2,7,164.3,33.7,14,Good,37.8,46.3,24.8
India,Arunachal Pradesh,Bileipada,OZONE,72.9,456.5,242.3,275,Very Unhealthy,16.3,47.1,12.3
India,Gujarat,Guwahati,OZONE,53.4,247.8,103.2,117,Unhealthy for Sensitive Groups,17.6,92.4,12.8
India,Nagaland,Cuddalore,CO,83,355.9,198.3,185,Unhealthy,26.7,58.3,23.9
India,Rajasthan,Srinagar,NO2,25.7,68.4,33.5,49,Good,31.7,94.8,29.6
India,Tripura,Thane,NH3,21.8,161.1,79.5,93,Moderate,30.1,54.7,17.3
India,Karnataka,Amravati,CO,5.8,406.8,139,105,Unhealthy for Sensitive Groups,32.2,86.2,25.1
India,Rajasthan,Bilaspur,PM2.5,12.5,190.6,14.5,7,Good,22.3,94.9,22.9
India,Andhra Pradesh,Bundi,SO2,57.6,244,161,195,Unhealthy,25.9,93.6,28.6
India,Bihar,Khairthal,OZONE,130.7,231.4,142.5,111,Unhealthy for Sensitive Groups,34.9,67.3,25.5
India,Delhi,Virar,NH3,17.5,480.1,179.8,200,Unhealthy,25.4,55.3,19.8
India,Rajasthan,Hanumangarh,PM10,49.3,140.2,130.8,107,Unhealthy for Sensitive Groups,15.1,85.4,21.2
India,Kerala,Karnal,PM2.5,77.1,334.8,194.9,167,Unhealthy,27.2,30.8,26.5
India,Himachal Pradesh,Bhiwani,PM10,156.4,483.4,233.3,295,Very Unhealthy,28.5,38.2,16.1
India,Bihar,Pratapgarh,CO,62.8,343.4,251.7,218,Very Unhealthy,22.9,55.4,13.6
India,Himachal Pradesh,Kolhapur,NO2,232.2,496.2,257.1,265,Very Unhealthy,16.2,73.7,1.9
India,Bihar,Rajkot,NO2,22.8,140.2,64.4,100,Moderate,27.4,33.8,14.3
India,Rajasthan,Sawai Madhopur,PM10,47.1,156.7,78.4,65,Moderate,27,83.5,5.2
India,Kerala,Bulandshahr,PM10,74.2,468.2,187.6,181,Unhealthy,34.6,46.7,16.5
India,West Bengal,Jaipur,CO,117.3,271.7,253.2,243,Very Unhealthy,31.6,56.6,0.3
India,Madhya Pradesh,Indore,SO2,6.8,405.6,9.4,44,Good,21.3,50,4.3
India,Punjab,Thiruvananthapuram,OZONE,11.6,491.2,12.9,32,Good,25.7,89.4,6.8
India,Kerala,Dholpur,CO,41.4,375.3,127.5,135,Unhealthy for Sensitive Groups,38.4,89.4,27.7
India,Tripura,Naharlagun,OZONE,48.6,289.8,133.7,104,Unhealthy for Sensitive Groups,31,56.6,18.7
India,Puducherry,Bhopal,CO,47.9,342.2,50.7,426,Hazardous,29.7,32.3,5.6
India,Jammu and Kashmir,Dharwad,PM2.5,38.4,497.6,38.5,43,Good,18.5,74.4,22.6
India,Delhi,Shillong,PM2.5,1.7,326.5,21.1,27,Good,19.3,61.3,14.5
India,Puducherry,Satara,NO2,90.9,491.7,219,246,Very Unhealthy,37.9,45.4,5.9
India,Arunachal Pradesh,Shivamogga,NH3,59.5,123.9,69.5,100,Moderate,24.7,80.6,21.6
India,Punjab,Kollam,OZONE,65.4,337.7,145.1,125,Unhealthy for Sensitive Groups,32.9,31.8,2.7
India,Rajasthan,Virar,CO,65.7,442.4,98.2,90,Moderate,36,46,20.8
India,Punjab,Amritsar,OZONE,104.4,472.6,243.5,235,Very Unhealthy,27.2,31.2,6
India,Mizoram,Sonipat,PM2.5,39.7,186.9,186,184,Unhealthy,31.9,37,25.7
India,Nagaland,Bikaner,PM2.5,117.2,148.8,144.1,144,Unhealthy for Sensitive Groups,32.1,76.2,22.7
India,Rajasthan,Bhavnagar,CO,20.4,444.3,30.4,28,Good,34.2,91.5,7.7
India,Jharkhand,Vadodara,PM10,80.8,228.9,111,135,Unhealthy for Sensitive Groups,35,57.4,2.4
India,Punjab,Jalgaon,PM10,56.7,434.6,224.5,204,Very Unhealthy,16.5,61,28.5
India,Chhattisgarh,Siwan,SO2,15.3,261.7,152.5,187,Unhealthy,15.2,66.6,11.5
India,Maharashtra,Sikar,NO2,155.1,358.7,233,296,Very Unhealthy,33.8,35.7,14.7
India,Sikkim,Bengaluru,OZONE,22.4,414.1,76.9,87,Moderate,16.6,94.5,2.5
India,Chhattisgarh,Manguraha,PM10,76.9,369,201,295,Very Unhealthy,23.6,73.4,13.9
India,Meghalaya,Dombivli,NH3,14.4,171.5,117.7,141,Unhealthy for Sensitive Groups,27.2,43.8,27.7
India,Arunachal Pradesh,Mathura,CO,114.7,473.7,115.1,142,Unhealthy for Sensitive Groups,29.4,56.3,28
India,Kerala,Nashik,PM2.5,9.8,330.2,15.2,30,Good,38.8,58.2,20.9
India,Puducherry,Badlapur,CO,0.4,54.7,1,37,Good,32.6,72.6,17.3
India,Karnataka,Hajipur,PM10,29.7,147.3,52,86,Moderate,15.1,79.4,22.2
India,Bihar,Firozabad,NH3,68,499,167.3,189,Unhealthy,21.5,79.7,25.8
India,Arunachal Pradesh,Thrissur,SO2,33.1,156.3,46.4,48,Good,24.2,88,24.7
India,Nagaland,Bagalkot,PM10,92,364.3,242.7,246,Very Unhealthy,18,38.5,17.5
India,Sikkim,Bikaner,SO2,4.3,230.5,47.4,18,Good,28.1,41.7,8.6
India,Jammu and Kashmir,Jhalawar,PM10,75.3,382.2,85.4,79,Moderate,25.7,89.7,2.8
India,Nagaland,Alwar,NO2,41.9,193.9,128.4,133,Unhealthy for Sensitive Groups,26.2,93,17.5
India,Odisha,Beed,PM2.5,90.1,463,207.4,296,Very Unhealthy,29.1,42.4,16.4
India,Andhra Pradesh,Katni,PM2.5,142.9,213.3,206.5,263,Very Unhealthy,34,83.8,19.3
India,Punjab,Kota,PM2.5,136.4,499.3,228.4,214,Very Unhealthy,29.4,67.3,3.7
India,Delhi,Bhiwani,CO,28.8,194.9,126,127,Unhealthy for Sensitive Groups,21.1,50.1,20.4
India,Telangana,Boisar,CO,23.6,436.9,94.5,82,Moderate,35.9,83.7,1.9
India,Bihar,Rajamahendravaram,NO2,7.2,409.1,51.2,74,Moderate,23.1,67.1,9.9
India,Uttar Pradesh,Bundi,PM2.5,17.2,421.7,164.4,199,Unhealthy,36,43.8,26.8
India,Uttar Pradesh,Jaisalmer,OZONE,101.8,256.9,199.8,153,Unhealthy,37.8,76.8,4.7
India,Kerala,Banswara,CO,8.1,282.4,35.4,30,Good,29.5,89.1,10.1
India,Punjab,Baddi,NH3,37.5,150.6,66.5,72,Moderate,25.1,46.4,11.3
India,Jharkhand,Gaya,CO,27,373.9,254.3,215,Very Unhealthy,28.1,79.8,2.3
India,Arunachal Pradesh,Rohtak,PM2.5,3.1,329.6,102.3,125,Unhealthy for Sensitive Groups,31.6,47.2,29.5
India,Mizoram,Pune,NH3,30.5,349.1,99.2,52,Moderate,16.7,76.2,17.4
India,Telangana,Jalgaon,PM2.5,11.7,315.5,100.5,445,Hazardous,22.6,64.7,27.7
India,Madhya Pradesh,Jabalpur,CO,104.4,427.2,134.6,102,Unhealthy for Sensitive Groups,20.6,43.3,0.8
India,Sikkim,Hubballi,PM2.5,81.9,407.8,110,113,Unhealthy for Sensitive Groups,24.4,31.3,21
India,Kerala,Jabalpur,NH3,41.2,200,169.7,186,Unhealthy,19,49.4,14.2
India,Tripura,Jalgaon,NH3,218.3,352.8,229.3,299,Very Unhealthy,33.2,45.4,27
India,Assam,Nashik,NH3,13.2,279.5,256.7,292,Very Unhealthy,37.1,42.7,17.6
India,Telangana,Ambernath,OZONE,15.9,453,32.1,17,Good,26.9,54.9,2.8
India,Karnataka,Hapur,PM2.5,57.4,466.9,172.6,173,Unhealthy,33.6,48.6,2.3
India,Telangana,Raebareli,PM10,205,455.5,250.7,288,Very Unhealthy,26.8,30.8,4.7
India,Nagaland,Bagalkot,CO,34.5,431.3,43.7,46,Good,29.6,73.7,19
India,Chandigarh,Bhilwara,SO2,74.7,233.4,86.7,100,Moderate,25.7,93.6,9.7
India,Odisha,Gadag,NO2,110.8,252.5,191.4,174,Unhealthy,29.6,33.8,9.3
India,Gujarat,Bilaspur,SO2,13.9,412.6,34.1,43,Good,29,41.1,3.3
India,Bihar,Singrauli,PM10,20,201.5,24.5,50,Good,37.2,59.5,17.6
India,Maharashtra,Byrnihat,PM10,34,487.7,237.4,209,Very Unhealthy,32.8,44.7,0
India,Kerala,Raebareli,OZONE,45.3,373.7,98.3,62,Moderate,22.9,84,2.6
India,Sikkim,Sirsa,SO2,46,310.7,80.3,61,Moderate,39.3,30,8
India,Haryana,Ajmer,CO,81.3,286.8,84.9,91,Moderate,27.2,41.1,18.8
India,Jammu and Kashmir,Mandi Gobindgarh,OZONE,18.9,50.1,43.9,23,Good,30.7,54.1,16.5
India,Jharkhand,Malegaon,NO2,1,486.5,17.7,30,Good,35.8,48.6,20
India,Karnataka,Barbil,SO2,49.4,495.3,97.7,81,Moderate,19.6,87.5,21.5
India,Sikkim,Indore,PM2.5,55.4,280.2,123.6,135,Unhealthy for Sensitive Groups,18.3,32.4,23.7
India,Sikkim,Byasanagar,NH3,188.1,493.1,238.9,297,Very Unhealthy,20,89.1,17.5
India,Mizoram,Chandigarh,PM2.5,207,488.4,260,224,Very Unhealthy,16.1,68.6,12.3
India,Punjab,Rajgir,PM10,160.8,366.8,198.1,172,Unhealthy,29.5,78,23.5
India,Arunachal Pradesh,Rishikesh,NH3,10.6,41,12.6,24,Good,30.8,70.5,23.1
India,Delhi,Bhilwara,NO2,126.4,319.7,213.8,242,Very Unhealthy,18.9,77.2,5.2
India,Tripura,Faridabad,CO,252.7,368.5,261.3,240,Very Unhealthy,21.8,30.9,2.9
India,Gujarat,Baddi,OZONE,10.1,342,29.6,37,Good,26.7,81.5,9.6
India,Bihar,Khairthal,NH3,48.2,100.3,57.3,86,Moderate,37.4,39.2,5.9
India,Himachal Pradesh,Muzaffarnagar,CO,8.7,110.3,25.4,43,Good,29,47.3,16.6
India,Gujarat,Agra,CO,92,487.6,258.1,253,Very Unhealthy,20.9,92,14.1
India,Delhi,Mathura,OZONE,63.8,441.3,234.3,226,Very Unhealthy,28.3,34.4,22.6
India,Chhattisgarh,Khairthal,SO2,97.9,474.6,127.3,130,Unhealthy for Sensitive Groups,22.8,31.5,27.7
India,Meghalaya,Vapi,NH3,9.3,454.9,49.7,25,Good,17.5,77.1,23.4
India,Meghalaya,Bilaspur,PM2.5,217.3,412,264.9,276,Very Unhealthy,39.3,82.4,13.9
India,Bihar,Angul,CO,113.9,486.8,265.9,268,Very Unhealthy,23.8,76.5,0.6
India,Puducherry,Nagaon,SO2,6.3,312.2,49,50,Good,31.2,36.8,11.1
India,Kerala,Gandhinagar,SO2,12.3,281.4,20.1,15,Good,17.5,72.1,17.4
India,Chandigarh,Baran,PM10,40.9,226.5,116.6,134,Unhealthy for Sensitive Groups,19.4,31.3,3.1
India,Rajasthan,Nandesari,PM2.5,100.5,178.7,114.4,101,Unhealthy for Sensitive Groups,38.9,57.9,29.5
India,Punjab,Aizawl,SO2,52.4,230.7,102.2,135,Unhealthy for Sensitive Groups,20.4,58.3,11.1
India,Nagaland,Kota,PM2.5,121.4,408.1,140.3,142,Unhealthy for Sensitive Groups,15.8,45.6,9.3
India,Tripura,Rajgir,OZONE,42.7,425.5,206.3,242,Very Unhealthy,39.3,77.3,2.4
India,Himachal Pradesh,Jabalpur,NH3,13.1,454.9,190.5,154,Unhealthy,25.6,76,4.8
India,Andhra Pradesh,Siliguri,CO,134.8,356.5,240.9,267,Very Unhealthy,27.9,41.1,13.9
India,Tamil Nadu,Fatehabad,OZONE,179.5,447.1,245.8,214,Very Unhealthy,16.4,57.8,22.7
India,Madhya Pradesh,Guwahati,CO,118.9,436.4,135.2,129,Unhealthy for Sensitive Groups,27.8,37.9,7.4
India,Chandigarh,Hingoli,PM2.5,41.3,350.5,153.7,193,Unhealthy,19,35.3,21.5
India,Tripura,Ahmednagar,NH3,93.8,260.6,130.9,144,Unhealthy for Sensitive Groups,23.1,83.9,14.6
India,Bihar,Bileipada,PM2.5,31.7,341.7,229.7,280,Very Unhealthy,23.5,74.3,29.3
India,Jharkhand,Katni,PM10,26.7,398.3,48.2,47,Good,15.9,87.2,0.9
India,Kerala,Vrindavan,SO2,8.6,288.4,94.6,83,Moderate,33.5,93,28.3
India,Sikkim,Nagaon,PM2.5,9.6,104.7,16.3,31,Good,15.9,55.5,9
India,Uttar Pradesh,Jabalpur,NO2,11.7,319.1,145.4,144,Unhealthy for Sensitive Groups,28.4,42.2,27.1
India,Uttar Pradesh,Byasanagar,NO2,4,246.1,101.5,115,Unhealthy for Sensitive Groups,33.2,86.5,17.8
India,Telangana,Udaipur,PM2.5,80.4,161.7,105,135,Unhealthy for Sensitive Groups,22.8,67.2,27.8
India,Haryana,Bileipada,CO,65.3,457.2,91,90,Moderate,34.1,38.2,28.7
India,Chhattisgarh,Ambernath,CO,1.7,265.4,4.7,48,Good,36.3,55.6,19
India,Assam,Talcher,NO2,26,159.8,48.4,49,Good,32.2,56.7,27.4
India,Puducherry,Parbhani,OZONE,32.9,159.3,102.3,146,Unhealthy for Sensitive Groups,22,69,12.1
India,Jharkhand,Bhilwara,CO,108.8,289.7,183.9,187,Unhealthy,38.1,45,29.7
India,Chandigarh,Kohima,OZONE,31.7,243,60.3,94,Moderate,24.6,83.9,15.7
India,Andhra Pradesh,Vijayapura,PM10,86.4,130.8,111.3,119,Unhealthy for Sensitive Groups,24.3,49.7,1.3
India,Telangana,Srinagar,NO2,2.1,243.6,2.4,16,Good,15.5,49.8,20.5
India,West Bengal,Chittoor,CO,83.1,222.6,95.7,69,Moderate,20.6,40.5,22.9
India,Arunachal Pradesh,Dhanbad,SO2,1.9,189.8,1.9,14,Good,33.6,85.5,23.5
India,Odisha,Yadgir,NO2,73.5,226.7,195.6,183,Unhealthy,27.4,56.8,27.4
India,Madhya Pradesh,Bilaspur,NO2,174.3,308.3,226.3,202,Very Unhealthy,37.9,84.6,20.3
India,Madhya Pradesh,Moradabad,PM2.5,39.3,174,40.2,16,Good,16.6,47.7,28.7
India,Kerala,Bhiwadi,OZONE,54.4,392.1,241.3,205,Very Unhealthy,30.9,35.3,28.7
India,Karnataka,Khairthal,PM2.5,209.6,451.7,249,236,Very Unhealthy,20.5,77.9,24.8
India,Chhattisgarh,Varanasi,NH3,23.3,115.6,30,29,Good,17.8,73.2,1.8
India,Meghalaya,Patiala,OZONE,29.6,431.6,232.3,202,Very Unhealthy,39.9,31.5,26.1
India,Odisha,Mathura,PM2.5,48.7,291.1,149.8,119,Unhealthy for Sensitive Groups,29.2,38.4,20.2
India,Meghalaya,Koppal,NO2,10.5,256.9,77.9,98,Moderate,34.3,67.5,6.1
India,Himachal Pradesh,Bhiwani,PM2.5,18.4,237.5,218.5,255,Very Unhealthy,27.4,53.5,29.5
India,Sikkim,Mandi Gobindgarh,CO,57.3,177.9,177.2,165,Unhealthy,17,32.2,22.4
India,Himachal Pradesh,Baddi,PM2.5,72.4,430,203.1,253,Very Unhealthy,29.8,63.3,3
India,Haryana,Ahmednagar,PM2.5,67.4,369.7,238.8,215,Very Unhealthy,28.8,43.3,15.6
India,Tripura,Bareilly,PM10,28.2,195.8,65.2,68,Moderate,20.8,33.5,28
India,Punjab,Tonk,OZONE,94.4,307.7,215.1,263,Very Unhealthy,18.2,71.3,5.1
India,Assam,Pampore,SO2,48.4,214.6,174.2,166,Unhealthy,20,45.3,1.7
India,Arunachal Pradesh,Sangli,CO,99.4,282.1,165.6,176,Unhealthy,20.4,34.2,12.8
India,Assam,Nellore,CO,43.6,382,219,236,Very Unhealthy,26.1,89.8,14.5
India,Rajasthan,Siwan,NO2,11.8,387.2,86,93,Moderate,24.6,40.3,8.1
India,Puducherry,Ludhiana,PM10,166.9,369.3,192,175,Unhealthy,26.9,54.2,22.4
India,Haryana,Thane,SO2,157.9,189.7,189.2,197,Unhealthy,19.2,47.6,0.8
India,Andhra Pradesh,Ahmednagar,OZONE,16.5,212.1,202.4,231,Very Unhealthy,30.8,57.8,6.1
India,Haryana,Sri Ganganagar,PM2.5,77.5,374,202.1,202,Very Unhealthy,30.2,94.8,14
India,Assam,Samastipur,PM10,21.4,294.5,200.7,485,Hazardous,17.3,41.9,27.7
India,West Bengal,Sirsa,CO,163.7,275.3,239.6,292,Very Unhealthy,18.9,51.6,15.2
India,West Bengal,Thane,SO2,108.7,414.7,151,151,Unhealthy,37.6,46.2,20.2
India,Rajasthan,Sirohi,NH3,26.8,408.2,255,202,Very Unhealthy,18.2,68.9,29.2
India,Odisha,Yamuna Nagar,NO2,21,389.6,95.5,90,Moderate,34.9,61.3,5.4
India,Uttar Pradesh,Ludhiana,NH3,4.7,112.5,112.4,134,Unhealthy for Sensitive Groups,25.6,89.4,11.5
India,Sikkim,Jodhpur,PM10,75.2,456.8,217.9,204,Very Unhealthy,38.9,90.1,17.4
India,Haryana,Angul,NH3,61.6,237.1,211.6,275,Very Unhealthy,18.6,47.6,10.7
India,Meghalaya,Jhunjhunu,NO2,72.3,275.4,260.9,268,Very Unhealthy,37.9,91.2,18.6
India,Karnataka,Bagalkot,PM2.5,91.1,486.5,152.5,182,Unhealthy,32.4,66.8,27.9
India,Uttarakhand,Pimpri-Chinchwad,PM10,205.7,338.4,221.8,272,Very Unhealthy,35.9,34.7,7.4
India,Punjab,Vapi,OZONE,12.6,226,102.7,106,Unhealthy for Sensitive Groups,29.1,56.5,16.8
India,Telangana,Ahmedabad,PM10,81.1,338.8,160.1,191,Unhealthy,19.2,87.7,23.7
India,Puducherry,Koppal,NH3,38.8,241.2,99.1,99,Moderate,33.6,50.3,6.2
India,Delhi,Firozabad,NH3,15.5,158.7,127.8,110,Unhealthy for Sensitive Groups,20.4,43.7,15.2
India,Maharashtra,Thiruvananthapuram,PM10,92.1,376.5,111.6,133,Unhealthy for Sensitive Groups,21,45,27.4
India,Himachal Pradesh,Sasaram,NO2,43.5,458,197.8,175,Unhealthy,23.1,47.3,7.2
India,Mizoram,Chittoor,SO2,166,301.4,214.8,287,Very Unhealthy,18,67.2,26.2
India,Punjab,Varanasi,NH3,29.6,348.1,32.6,44,Good,23.8,62.6,9.9
India,Bihar,Bathinda,OZONE,17.1,297.2,22.5,29,Good,19,62.7,12
India,Tripura,Ujjain,CO,4.6,384.6,110,108,Unhealthy for Sensitive Groups,16.2,46.8,17.1
India,Tamil Nadu,Bengaluru,SO2,65.7,83.4,72.1,74,Moderate,26.7,44.8,6.5
India,Jammu and Kashmir,Chhapra,CO,8.4,352,12.4,37,Good,18.7,34.8,25.5
India,Assam,Pune,SO2,17.1,335.1,86.7,91,Moderate,17,94.6,25.5
India,Nagaland,Byasanagar,NH3,102,433.1,186,185,Unhealthy,15.6,86.2,15
India,Chandigarh,Hyderabad,NH3,31.8,233,185.1,162,Unhealthy,34.4,37.5,23.4
India,Kerala,Gurugram,CO,38.3,295,86.5,96,Moderate,23.3,76.3,1.3
India,Chhattisgarh,Byasanagar,OZONE,8.6,439.2,13.3,1,Good,34,73.7,6.9
India,Himachal Pradesh,Dharwad,SO2,135.5,305.2,160.2,170,Unhealthy,28.5,79.5,20.8
India,Sikkim,Haldia,PM2.5,1.3,213.5,10.5,1,Good,30.8,52.9,18.6
India,Chhattisgarh,Nagpur,SO2,39.2,225.7,85.3,55,Moderate,30.7,33.7,2.9
India,Chhattisgarh,Virar,NO2,58.1,160.1,76,93,Moderate,16,55.6,3.1
India,Himachal Pradesh,Gwalior,PM10,4.6,318.6,8.8,23,Good,34.7,45.8,12.6
India,Kerala,Sivasagar,SO2,62.4,374.4,79.4,89,Moderate,37.1,82.7,11.5
India,Gujarat,Gadag,PM2.5,88.5,285.7,134.9,119,Unhealthy for Sensitive Groups,19.2,92.4,13.8
India,Bihar,Baripada,PM10,18.3,482.1,18.5,35,Good,22.8,89.5,26.3
India,Chandigarh,Sirohi,PM2.5,12.2,258.3,127.3,128,Unhealthy for Sensitive Groups,32.2,84.1,9.5
India,Karnataka,Dharwad,PM2.5,69.2,364.4,91.6,71,Moderate,24.8,33.2,27.2
India,Delhi,Bulandshahr,SO2,77.6,448.8,134.9,134,Unhealthy for Sensitive Groups,38.7,64.6,23.9
India,Telangana,Dehradun,OZONE,16.8,299.9,110.7,103,Unhealthy for Sensitive Groups,26,91.2,23.4
India,Uttarakhand,Yadgir,PM2.5,43.9,439.1,201,290,Very Unhealthy,31.5,83.8,12.8
India,Andhra Pradesh,Hyderabad,SO2,25.3,485.3,79.4,75,Moderate,35.3,44.9,21.7
India,Odisha,Satna,PM2.5,104.9,359.7,233.7,271,Very Unhealthy,39.4,47,28.5
India,Chandigarh,Greater Noida,NO2,59.8,346.3,173.5,169,Unhealthy,15.5,32.1,3.6
India,Uttarakhand,Muzaffarnagar,CO,98.4,380.9,151.2,163,Unhealthy,29.4,53,22.1
India,Tripura,Prayagraj,OZONE,7.3,456.6,101.8,142,Unhealthy for Sensitive Groups,36.2,40.4,5.9
India,Punjab,Bhagalpur,PM2.5,143.7,289.8,211.9,281,Very Unhealthy,29.6,75,2.5
India,Arunachal Pradesh,Eluru,PM10,84.4,459.8,209,220,Very Unhealthy,31.6,51.7,17.8
India,Jammu and Kashmir,Jaisalmer,NO2,69.2,499.1,98.2,70,Moderate,27.3,59,3.7
India,Telangana,Hajipur,PM2.5,69,269.2,137,126,Unhealthy for Sensitive Groups,17.6,73.6,5.1
India,Andhra Pradesh,Pratapgarh,SO2,59.4,397.5,92.5,100,Moderate,15.8,43.2,21.2
India,Meghalaya,Chamarajanagar,OZONE,6.1,162.6,93.6,87,Moderate,35.1,52.1,5
India,Uttarakhand,Nashik,OZONE,11.7,289.2,48.7,38,Good,32.4,44.5,4.3
India,Odisha,Bileipada,SO2,76.6,428.6,89.4,59,Moderate,38.5,58.1,8.8
India,Mizoram,Korba,NO2,48.4,395.7,138.9,145,Unhealthy for Sensitive Groups,38.4,65.3,21
India,Telangana,Visakhapatnam,SO2,83,490.4,255.1,204,Very Unhealthy,38.2,86.1,26.5
India,Telangana,Dungarpur,NH3,37.4,179.1,139.2,149,Unhealthy for Sensitive Groups,24.9,52.2,23.6
India,Uttarakhand,Muzaffarpur,SO2,0.1,216.3,0.2,20,Good,19,89.3,27.8
India,Chandigarh,Dombivli,OZONE,98.4,265.4,213,246,Very Unhealthy,33.4,82.3,8.3
India,Sikkim,Jaisalmer,PM2.5,71.7,250.5,86,96,Moderate,23.6,40.3,20
India,Rajasthan,Karwar,NH3,6,355.2,67.6,85,Moderate,37.6,80.6,11
India,Uttar Pradesh,Nellore,CO,63.7,344.3,188.6,178,Unhealthy,17.1,45.7,23.8
India,Chandigarh,Brajrajnagar,NH3,8.9,242.6,9.9,26,Good,30.4,64.8,0.7
India,Chhattisgarh,Dehradun,PM2.5,110.5,477.8,131.9,134,Unhealthy for Sensitive Groups,26.3,34.4,23.5
India,Haryana,Nashik,PM10,127.8,234.8,189,197,Unhealthy,21.3,76.1,5.4
India,Delhi,Korba,NO2,8,402.4,63.8,100,Moderate,17.4,90.7,9.3
India,Punjab,Dholpur,PM10,58.5,320.2,75.2,63,Moderate,36.7,64.8,12.3
India,Chandigarh,Thiruvananthapuram,SO2,36.9,319.2,63.7,61,Moderate,16.5,55.9,12
India,Chandigarh,Beed,NO2,6.4,146,105.6,119,Unhealthy for Sensitive Groups,26,80,2.1
India,Odisha,Chikkaballapur,NH3,187.2,472.7,209.5,219,Very Unhealthy,19.3,91.9,9.3
India,Telangana,Siliguri,SO2,79.8,248.5,156.2,152,Unhealthy,38.9,69.5,26.3
India,Jharkhand,Munger,SO2,48.6,418.6,163.9,197,Unhealthy,38.2,57.9,16.6
India,Karnataka,Sirsa,NH3,65.1,240,167.5,189,Unhealthy,26.1,71.5,9.4
India,Odisha,Bhubaneswar,SO2,120.6,285.7,215.3,268,Very Unhealthy,21.3,82.5,21
India,Chhattisgarh,Bettiah,NH3,52.1,304.9,185.4,176,Unhealthy,16.7,40.3,15.8
India,West Bengal,Rohtak,SO2,200.7,275.2,208.4,279,Very Unhealthy,23.8,43.5,27.2
India,Meghalaya,Rourkela,PM10,76.4,492.5,262.3,232,Very Unhealthy,36.6,44.6,19.5
India,Chandigarh,Jorapokhar,PM10,17.5,254.9,43,23,Good,29,57.4,20.9
India,West Bengal,Ambala,PM10,159,488.4,241.5,205,Very Unhealthy,24.7,82.1,22.1
India,Telangana,Vapi,OZONE,111,304.8,170.2,196,Unhealthy,16.3,39.6,6.5
India,Assam,Pune,PM2.5,161.2,318.5,250,206,Very Unhealthy,30.8,84.6,0.8
India,Nagaland,Nagaon,NH3,192.1,288.4,259.7,211,Very Unhealthy,31.4,39.4,19
India,Assam,Haldia,NO2,179.8,395.6,200.2,382,Hazardous,34.3,39.2,8.1
India,Bihar,Baripada,OZONE,125.2,310.1,218.8,251,Very Unhealthy,26.8,55.2,0.9
India,Andhra Pradesh,Beed,SO2,108.3,166.9,155,198,Unhealthy,26.2,47.5,4.1
India,Odisha,Ujjain,NH3,54.4,242.7,69.9,53,Moderate,27.7,92.5,15.4
India,Tamil Nadu,Ulhasnagar,PM2.5,3.8,391.2,32.6,20,Good,30,74.8,25
India,Tripura,Greater Noida,PM2.5,75.9,338.1,187.3,191,Unhealthy,38.9,74.6,13.5
India,Assam,Jalore,SO2,13.8,87.2,60,98,Moderate,33,65.6,17.1
India,Himachal Pradesh,Bileipada,OZONE,74.5,217.2,192.4,186,Unhealthy,29.8,78.7,14.2
India,Arunachal Pradesh,Mangalore,PM10,72.6,307.9,248.9,212,Very Unhealthy,37.7,62.7,9.7
India,Telangana,Agra,PM2.5,23.1,260.4,30,41,Good,39.8,45.1,6.1
India,Puducherry,Tonk,PM10,6.6,70.9,22.5,44,Good,38.6,82.5,0
