state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
Bihar,Ballabgarh,NO2,51.1,119.4,97.0,82,Moderate,26.2,44.7,19.7
Tamil Nadu,Guwahati,OZONE,4.8,357.6,16.5,19,Good,17.7,89.6,26.6
Uttarakhand,Begusarai,PM2.5,57.0,260.8,88.5,55,Moderate,25.3,62.2,6.1
Jammu and Kashmir,Solapur,SO2,6.6,398.9,78.6,67,Moderate,28.7,31.5,12.7
Uttar Pradesh,Chandigarh,CO,27.2,486.0,56.6,68,Moderate,34.9,89.0,7.1
Assam,Kashipur,CO,67.5,333.2,224.9,246,Very Unhealthy,35.0,91.9,21.2
Odisha,Dombivli,CO,49.0,276.2,115.0,150,Unhealthy for Sensitive Groups,37.1,46.9,7.6
Uttar Pradesh,Buxar,PM2.5,103.2,399.4,191.2,180,Unhealthy,38.5,81.9,3.4
Sikkim,Singrauli,CO,115.8,364.5,191.6,182,Unhealthy,23.2,61.6,3.3
Rajasthan,Motihari,SO2,6.0,269.5,113.8,127,Unhealthy for Sensitive Groups,39.8,60.7,3.8
Bihar,Silchar,SO2,126.8,420.7,211.7,207,Very Unhealthy,20.6,47.4,12.0
Jharkhand,Asansol,OZONE,77.8,163.2,112.5,108,Unhealthy for Sensitive Groups,37.4,87.7,21.4
West Bengal,Narnaul,NO2,130.8,283.2,233.3,251,Very Unhealthy,18.6,63.5,18.2
Tripura,Rajamahendravaram,PM2.5,10.0,364.1,130.5,132,Unhealthy for Sensitive Groups,35.9,34.3,25.9
Sikkim,Nellore,CO,189.8,372.0,217.6,262,Very Unhealthy,20.3,30.9,21.8
Nagaland,Narnaul,CO,3.7,360.6,25.9,11,Good,16.9,57.9,13.0
Tripura,Visakhapatnam,NH3,139.4,257.9,255.4,226,Very Unhealthy,22.3,48.2,19.8
Chandigarh,Madikeri,CO,171.3,491.0,244.2,261,Very Unhealthy,30.5,88.5,26.8
Jharkhand,Bharatpur,PM2.5,15.4,452.5,59.3,89,Moderate,35.1,71.2,4.7
Jammu and Kashmir,Modinagar,PM2.5,31.3,295.1,176.4,197,Unhealthy,19.5,75.6,16.2
Andhra Pradesh,Sri Ganganagar,SO2,80.9,445.0,147.9,104,Unhealthy for Sensitive Groups,30.7,38.6,23.5
Nagaland,Gorakhpur,NH3,15.3,184.5,69.7,53,Moderate,30.7,65.3,5.5
Jharkhand,Kota,SO2,169.9,320.0,229.3,213,Very Unhealthy,25.7,91.4,15.8
West Bengal,Agartala,NH3,137.8,232.3,159.2,193,Unhealthy,23.7,30.5,5.6
Odisha,Kadapa,OZONE,94.8,308.5,130.0,112,Unhealthy for Sensitive Groups,15.9,42.2,11.0
Maharashtra,Navi Mumbai,OZONE,1.6,378.7,4.2,20,Good,17.4,68.6,9.7
Maharashtra,Munger,NH3,64.3,241.2,185.8,179,Unhealthy,34.8,79.5,19.8
Assam,Gurugram,NO2,52.2,206.2,66.9,78,Moderate,38.3,89.2,20.9
Assam,Charkhi Dadri,CO,81.7,387.6,84.2,69,Moderate,22.4,44.8,26.5
Tripura,Belapur,NH3,35.8,109.0,80.6,63,Moderate,21.4,92.2,1.7
Chhattisgarh,Byasanagar,SO2,125.9,236.8,224.0,276,Very Unhealthy,35.7,64.0,29.3
Tamil Nadu,Mangalore,PM2.5,6.1,415.6,8.3,28,Good,15.5,92.4,8.7
Bihar,Kishanganj,PM2.5,25.5,256.5,161.8,183,Unhealthy,15.2,33.1,10.9
Uttarakhand,Sasaram,NO2,17.6,103.7,23.4,6,Good,18.6,49.1,26.0
Tripura,Gadag,NO2,109.5,312.3,229.1,285,Very Unhealthy,18.9,47.9,11.1
Chandigarh,Kishanganj,CO,68.4,458.2,85.9,55,Moderate,24.1,53.5,14.1
Jharkhand,Sirsa,NO2,74.0,146.0,90.0,78,Moderate,15.2,34.3,10.2
Bihar,Charkhi Dadri,CO,1.1,211.6,21.9,38,Good,33.4,47.0,3.2
Maharashtra,Cuddalore,PM10,10.0,404.1,31.8,8,Good,17.7,48.0,28.0
Jammu and Kashmir,Yadgir,PM10,73.7,253.1,86.1,99,Moderate,38.9,54.4,27.0
West Bengal,Hisar,NO2,27.4,199.2,87.7,69,Moderate,30.1,35.5,15.2
Maharashtra,Charkhi Dadri,SO2,72.3,370.2,150.1,403,Hazardous,32.5,66.7,6.2
Chandigarh,Bhavnagar,CO,49.8,421.1,231.7,287,Very Unhealthy,38.6,72.9,25.9
Maharashtra,Angul,NH3,0.6,297.7,37.7,36,Good,33.6,40.7,25.0
Assam,Kalaburagi,NH3,5.0,379.4,44.5,0,Good,26.6,62.2,29.7
Jammu and Kashmir,Jhalawar,SO2,51.6,322.0,251.2,249,Very Unhealthy,23.3,75.1,24.5
Chhattisgarh,Bahadurgarh,NO2,58.7,194.9,125.9,140,Unhealthy for Sensitive Groups,24.7,38.7,7.3
Arunachal Pradesh,Mumbai,CO,40.4,411.4,70.8,83,Moderate,36.2,39.0,21.5
Sikkim,Cuddalore,NO2,21.1,449.6,99.8,90,Moderate,30.7,63.9,12.4
Rajasthan,Pithampur,NO2,7.9,323.2,18.2,26,Good,22.2,39.6,24.1
Maharashtra,Singrauli,NO2,109.7,392.6,111.7,141,Unhealthy for Sensitive Groups,36.9,64.1,11.5
Himachal Pradesh,Kollam,NO2,71.4,262.6,93.5,94,Moderate,21.7,92.9,4.6
Rajasthan,Parbhani,NO2,1.1,231.6,1.7,29,Good,23.4,85.2,18.4
Madhya Pradesh,Khurja,OZONE,5.9,280.3,30.5,41,Good,37.3,81.0,21.1
Chhattisgarh,Baghpat,PM2.5,18.1,268.8,25.1,28,Good,19.1,88.1,12.8
Puducherry,Bhavnagar,NO2,23.3,128.3,113.6,107,Unhealthy for Sensitive Groups,16.7,42.0,10.8
Madhya Pradesh,Fatehabad,SO2,232.0,470.5,235.1,300,Very Unhealthy,27.9,91.6,3.2
Odisha,Nellore,SO2,138.2,431.0,248.3,230,Very Unhealthy,30.0,77.1,28.1
Jammu and Kashmir,Asansol,CO,12.5,457.8,249.9,215,Very Unhealthy,38.0,41.6,1.8
Chhattisgarh,Vapi,PM10,173.1,467.7,195.8,162,Unhealthy,31.2,88.9,16.4
Jammu and Kashmir,Kashipur,NO2,26.8,269.1,143.9,107,Unhealthy for Sensitive Groups,26.7,58.8,4.7
Delhi,Yadgir,NH3,51.9,325.0,92.6,100,Moderate,15.6,37.2,14.3
Tripura,Bhavnagar,OZONE,11.5,412.1,19.0,22,Good,35.0,86.0,14.7
Gujarat,Palwal,NH3,23.6,223.7,29.4,21,Good,16.8,87.6,26.8
Mizoram,Indore,SO2,4.3,391.1,5.7,8,Good,15.4,42.7,22.8
Delhi,Gaya,SO2,12.6,179.4,152.4,170,Unhealthy,19.4,71.7,18.7
Arunachal Pradesh,Ballabgarh,CO,100.0,260.2,149.2,145,Unhealthy for Sensitive Groups,18.0,94.7,20.2
Bihar,Cuddalore,SO2,50.0,232.0,154.2,174,Unhealthy,22.3,44.9,8.3
Puducherry,Agartala,NO2,104.3,434.1,206.4,249,Very Unhealthy,28.0,71.1,28.1
Telangana,Bhavnagar,SO2,71.0,497.0,149.0,121,Unhealthy for Sensitive Groups,29.6,51.8,14.7
Andhra Pradesh,Amravati,PM2.5,132.8,306.7,134.9,147,Unhealthy for Sensitive Groups,30.3,83.8,25.8
Uttarakhand,Jaipur,CO,146.5,356.3,236.9,271,Very Unhealthy,15.2,69.0,0.2
Bihar,Chennai,SO2,6.8,216.1,95.2,61,Moderate,15.5,49.2,0.9
Sikkim,Baddi,PM10,95.3,264.1,218.2,204,Very Unhealthy,35.4,66.9,22.5
Chhattisgarh,Siliguri,NO2,48.1,250.9,103.2,130,Unhealthy for Sensitive Groups,19.6,67.9,27.5
Puducherry,Bhiwandi,NH3,44.4,275.5,128.3,114,Unhealthy for Sensitive Groups,28.5,40.2,4.4
Tripura,Gaya,NH3,5.6,292.8,75.5,57,Moderate,24.8,64.7,0.1
Chhattisgarh,Agra,CO,134.8,457.3,217.7,289,Very Unhealthy,34.0,71.7,9.2
Haryana,Solapur,OZONE,31.1,272.2,77.9,59,Moderate,21.8,79.5,11.5
Punjab,Charkhi Dadri,NO2,140.6,226.9,176.9,159,Unhealthy,30.7,32.0,23.3
Himachal Pradesh,Kannur,PM10,132.1,333.4,158.6,165,Unhealthy,27.9,41.9,7.8
Haryana,Bathinda,PM10,233.5,322.2,258.8,208,Very Unhealthy,24.3,74.4,17.5
Andhra Pradesh,Chittoor,PM2.5,217.5,448.2,220.9,254,Very Unhealthy,29.7,54.0,27.1
Jharkhand,Raipur,NH3,13.3,424.3,16.7,22,Good,39.7,61.0,25.8
Rajasthan,Madurai,SO2,0.9,229.9,8.1,30,Good,38.1,66.8,6.3
West Bengal,Pampore,PM10,92.3,426.7,227.3,236,Very Unhealthy,28.1,55.9,29.9
Chandigarh,Rajgir,PM2.5,133.7,314.5,186.8,157,Unhealthy,35.4,70.9,12.7
Andhra Pradesh,Bhilai,SO2,0.5,486.2,10.3,18,Good,16.6,57.7,18.9
Nagaland,Mangalore,PM2.5,54.9,208.4,82.2,97,Moderate,19.0,69.6,23.7
Madhya Pradesh,Mathura,NH3,50.3,360.6,82.9,56,Moderate,33.4,40.9,28.2
Maharashtra,Noida,SO2,86.2,378.7,255.1,279,Very Unhealthy,25.5,32.4,8.6
Assam,Raipur,CO,95.5,322.1,178.7,162,Unhealthy,23.8,48.1,24.7
Kerala,Pampore,NH3,14.6,117.0,80.3,87,Moderate,38.9,84.8,10.6
Arunachal Pradesh,Bagalkot,PM2.5,17.1,375.7,203.4,255,Very Unhealthy,22.9,49.5,28.2
Meghalaya,Shivamogga,NH3,68.5,224.5,189.3,168,Unhealthy,18.5,79.1,21.6
Nagaland,Agartala,NH3,78.8,298.4,168.3,168,Unhealthy,16.1,36.9,18.1
Telangana,Begusarai,NH3,95.6,339.1,251.1,251,Very Unhealthy,24.9,79.2,19.2
Meghalaya,Patna,PM10,4.1,245.9,17.3,6,Good,29.3,93.5,25.3
Chandigarh,Ambernath,NH3,163.1,350.2,192.6,195,Unhealthy,16.3,80.7,24.0
Tripura,Chhapra,NO2,59.3,167.7,96.9,91,Moderate,37.0,61.7,14.3
Tamil Nadu,Rohtak,OZONE,20.3,438.9,33.2,25,Good,22.9,51.0,18.7
Tripura,Lucknow,OZONE,160.0,245.1,197.8,156,Unhealthy,35.2,86.8,6.8
Sikkim,Kashipur,NH3,117.3,326.7,165.1,160,Unhealthy,33.3,52.3,11.5
Uttarakhand,Mandi Gobindgarh,NH3,12.8,338.6,88.4,81,Moderate,23.5,44.3,26.3
Chhattisgarh,Akola,NO2,94.6,289.6,120.9,136,Unhealthy for Sensitive Groups,15.1,63.9,7.9
Madhya Pradesh,Milupara,PM10,88.0,293.9,189.2,199,Unhealthy,20.1,63.5,22.6
Arunachal Pradesh,Varanasi,CO,80.6,295.7,87.3,97,Moderate,32.5,44.5,15.5
Odisha,Chamarajanagar,SO2,64.0,285.6,115.7,106,Unhealthy for Sensitive Groups,19.1,50.3,4.7
Sikkim,Gangtok,CO,6.9,243.0,134.4,102,Unhealthy for Sensitive Groups,28.1,32.3,25.1
Karnataka,Navi Mumbai,NO2,5.8,263.6,232.1,300,Very Unhealthy,33.3,33.1,27.4
Bihar,Varanasi,SO2,20.6,399.1,74.3,93,Moderate,23.3,45.6,27.9
Uttar Pradesh,Gorakhpur,NO2,4.1,195.6,20.8,33,Good,26.6,42.7,2.9
Odisha,Aizawl,CO,3.8,56.5,32.0,42,Good,18.0,92.4,13.6
Tamil Nadu,Rishikesh,PM10,10.2,289.8,14.0,46,Good,26.2,45.8,11.5
Jammu and Kashmir,Katihar,NO2,157.2,319.8,207.5,293,Very Unhealthy,38.3,52.4,11.1
Tamil Nadu,Baddi,NO2,37.9,260.8,71.4,99,Moderate,26.3,80.9,27.7
Jammu and Kashmir,Satna,NH3,158.5,290.3,187.5,176,Unhealthy,37.7,89.1,7.0
Chandigarh,Vrindavan,OZONE,21.1,373.3,21.5,38,Good,26.6,86.8,3.0
West Bengal,Korba,OZONE,9.6,107.3,19.3,29,Good,33.7,32.2,15.5
Tripura,Srinagar,PM10,33.7,324.9,54.1,67,Moderate,25.5,79.6,5.9
West Bengal,Jhunjhunu,NO2,0.4,370.2,6.2,33,Good,32.1,47.2,15.8
Madhya Pradesh,Jodhpur,OZONE,29.5,206.0,47.2,1,Good,33.2,55.3,27.0
Delhi,Shillong,NO2,20.1,223.8,97.7,89,Moderate,15.9,70.9,10.9
Telangana,Milupara,NH3,2.2,286.9,18.0,17,Good,37.0,63.5,15.4
Uttar Pradesh,Sagar,NO2,103.1,349.1,212.4,271,Very Unhealthy,16.1,51.5,9.2
Karnataka,Jalandhar,PM10,58.6,351.5,60.2,79,Moderate,22.0,44.9,13.8
Madhya Pradesh,Dharuhera,PM10,11.7,81.4,48.2,48,Good,23.4,83.6,8.5
Maharashtra,Chikkamagaluru,PM10,65.1,397.5,119.6,150,Unhealthy for Sensitive Groups,22.7,42.6,25.4
Telangana,Rajamahendravaram,PM2.5,85.0,370.4,213.6,211,Very Unhealthy,38.2,41.7,12.3
Arunachal Pradesh,Udaipur,CO,35.2,469.0,53.3,96,Moderate,16.4,35.7,25.3
Odisha,Tirupati,NO2,179.1,430.3,225.5,271,Very Unhealthy,25.2,36.3,29.7
Chhattisgarh,Bengaluru,SO2,1.3,61.7,1.5,33,Good,23.2,57.8,4.0
Gujarat,Ludhiana,CO,42.1,340.3,239.4,228,Very Unhealthy,16.8,55.9,28.8
West Bengal,Nandesari,NO2,14.0,428.6,182.5,183,Unhealthy,36.9,46.0,19.6
West Bengal,Dhanbad,CO,101.7,198.1,191.9,151,Unhealthy,26.2,56.9,11.3
Delhi,Bettiah,CO,25.0,333.2,92.3,56,Moderate,27.9,83.7,2.7
Jharkhand,Eluru,SO2,193.9,252.2,232.6,209,Very Unhealthy,34.6,43.9,16.7
Kerala,Sirsa,NO2,50.0,489.3,72.6,99,Moderate,30.9,61.9,1.0
Madhya Pradesh,Panipat,CO,122.7,246.2,197.6,164,Unhealthy,15.4,44.6,11.0
Meghalaya,Eluru,SO2,94.5,338.6,152.8,192,Unhealthy,31.8,38.5,25.9
Tamil Nadu,Pampore,PM10,8.3,294.8,208.3,212,Very Unhealthy,35.2,43.1,26.3
Meghalaya,Jalore,PM10,157.6,217.3,158.1,182,Unhealthy,20.2,81.7,1.7
Chhattisgarh,Malegaon,SO2,4.1,43.4,13.1,8,Good,26.9,93.8,27.7
Mizoram,Meerut,SO2,230.8,420.4,257.8,259,Very Unhealthy,37.5,86.2,28.7
Himachal Pradesh,Pali,PM2.5,117.8,198.9,131.6,117,Unhealthy for Sensitive Groups,35.1,33.2,6.9
Delhi,Charkhi Dadri,CO,67.8,242.1,225.1,268,Very Unhealthy,39.3,92.9,24.2
Meghalaya,Dombivli,PM10,18.0,152.8,19.1,40,Good,26.4,56.1,4.8
Rajasthan,Kurukshetra,CO,21.8,338.2,255.3,245,Very Unhealthy,26.9,39.1,0.9
Tamil Nadu,Ballabgarh,PM10,43.4,372.1,79.9,61,Moderate,15.4,53.2,10.9
Arunachal Pradesh,Vrindavan,SO2,146.0,354.1,151.0,191,Unhealthy,25.0,78.6,22.6
Puducherry,Kashipur,NH3,92.9,420.8,158.7,188,Unhealthy,29.8,53.2,6.7
Mizoram,Jhalawar,CO,213.5,360.2,255.5,265,Very Unhealthy,38.2,30.1,16.9
Tamil Nadu,Sagar,NH3,2.8,349.8,17.5,22,Good,25.5,64.8,4.9
Mizoram,Aurangabad,NO2,61.0,427.9,82.4,51,Moderate,20.1,33.8,8.3
Uttarakhand,Jind,NO2,83.6,272.2,84.9,75,Moderate,31.3,72.3,15.5
Tamil Nadu,Kunjemura,SO2,31.6,156.4,39.9,36,Good,25.1,45.8,18.1
Uttarakhand,Bhubaneswar,SO2,204.7,477.4,210.6,266,Very Unhealthy,33.2,43.3,23.2
West Bengal,Tirumala,PM10,67.1,367.6,219.1,214,Very Unhealthy,37.2,74.3,0.2
Gujarat,Guntur,NO2,52.6,292.4,137.1,141,Unhealthy for Sensitive Groups,21.3,40.4,14.8
Maharashtra,Maihar,OZONE,65.3,227.5,225.9,295,Very Unhealthy,33.4,33.0,5.7
Andhra Pradesh,Ambernath,NH3,130.8,498.2,236.9,276,Very Unhealthy,22.5,82.8,12.7
Puducherry,Durgapur,PM2.5,22.9,339.5,88.1,90,Moderate,36.5,85.5,7.7
Bihar,Virar,NO2,1.4,248.7,8.1,40,Good,30.4,73.7,9.8
Uttarakhand,Sirsa,NH3,93.6,489.0,165.7,172,Unhealthy,19.4,70.6,7.5
Odisha,Mandideep,SO2,34.9,98.6,64.1,66,Moderate,16.9,40.2,23.5
Arunachal Pradesh,Gwalior,NH3,89.0,300.4,180.5,170,Unhealthy,30.5,46.4,13.4
Himachal Pradesh,Charkhi Dadri,NO2,76.9,281.1,147.2,112,Unhealthy for Sensitive Groups,36.8,47.7,26.0
Andhra Pradesh,Hyderabad,SO2,5.0,182.6,50.8,442,Hazardous,15.6,38.1,8.0
Jharkhand,Dungarpur,NH3,12.3,295.7,41.6,48,Good,36.1,32.8,23.9
Mizoram,Sagar,NH3,0.3,121.1,1.4,33,Good,27.5,64.1,8.3
Punjab,Amritsar,PM10,92.4,318.4,212.1,277,Very Unhealthy,30.4,44.6,15.5
Punjab,Bathinda,CO,0.2,150.0,103.8,123,Unhealthy for Sensitive Groups,37.6,81.9,13.3
Puducherry,Rohtak,OZONE,180.4,317.5,248.2,252,Very Unhealthy,21.3,77.9,28.4
Madhya Pradesh,Bhavnagar,SO2,29.7,462.8,44.2,45,Good,17.4,53.7,23.6
Jammu and Kashmir,Amritsar,OZONE,39.7,154.6,71.4,60,Moderate,20.5,75.5,16.7
Sikkim,Banswara,NH3,58.6,113.2,69.4,93,Moderate,29.0,81.8,27.3
Madhya Pradesh,Kanpur,OZONE,33.1,266.1,185.0,185,Unhealthy,30.2,53.0,18.8
Odisha,Palwal,CO,23.3,267.0,57.3,73,Moderate,28.3,76.6,3.4
Maharashtra,Ballabgarh,NO2,49.1,78.9,77.8,86,Moderate,20.7,66.9,13.4
Jharkhand,Bharatpur,CO,101.6,239.3,175.5,184,Unhealthy,39.5,36.7,29.7
Punjab,Latur,NH3,122.9,412.3,151.9,173,Unhealthy,24.4,80.0,24.8
West Bengal,Boisar,OZONE,0.1,114.9,0.2,23,Good,27.7,94.1,0.0
Mizoram,Maihar,NO2,12.4,166.8,75.7,76,Moderate,16.2,73.7,16.8
Jammu and Kashmir,Ahmednagar,OZONE,19.5,454.6,155.6,153,Unhealthy,30.3,56.6,7.6
Maharashtra,Satara,OZONE,10.8,40.9,16.6,27,Good,22.8,65.2,11.8
Jammu and Kashmir,Thoothukudi,NH3,151.6,476.5,167.7,190,Unhealthy,38.8,87.5,22.2
Punjab,Koppal,NH3,12.4,459.4,15.8,15,Good,20.9,94.1,26.2
Mizoram,Dungarpur,NH3,51.9,360.5,163.4,193,Unhealthy,30.7,89.6,27.4
Tamil Nadu,Hisar,NH3,3.7,308.3,114.8,147,Unhealthy for Sensitive Groups,36.6,92.3,17.2
Delhi,Chikkaballapur,OZONE,10.5,481.6,53.5,83,Moderate,29.3,61.9,19.6
Rajasthan,Vadodara,CO,38.4,497.1,224.8,287,Very Unhealthy,29.8,53.1,4.8
Meghalaya,Amritsar,SO2,37.3,411.6,101.3,137,Unhealthy for Sensitive Groups,30.7,66.6,17.9
Gujarat,Churu,OZONE,3.3,463.5,263.2,257,Very Unhealthy,28.2,47.7,26.5
Puducherry,Hisar,CO,72.5,439.6,136.0,101,Unhealthy for Sensitive Groups,33.2,77.6,25.4
Andhra Pradesh,Noida,OZONE,66.1,343.4,156.1,161,Unhealthy,22.3,47.2,15.5
Jharkhand,Meerut,PM2.5,52.5,478.5,123.1,127,Unhealthy for Sensitive Groups,37.2,79.2,25.3
Nagaland,Patna,NH3,0.3,488.7,1.2,8,Good,24.5,36.2,11.0
Bihar,Kashipur,PM2.5,148.6,344.9,174.1,158,Unhealthy,25.0,62.8,18.7
Punjab,Bhagalpur,OZONE,61.6,248.1,91.4,67,Moderate,17.6,50.7,23.2
Sikkim,Ratlam,OZONE,39.6,423.2,157.0,200,Unhealthy,32.2,58.9,14.1
Chhattisgarh,Guwahati,PM10,85.8,205.4,123.3,112,Unhealthy for Sensitive Groups,20.5,41.5,7.4
Bihar,Kohima,CO,165.8,498.6,180.6,188,Unhealthy,24.3,61.3,22.9
Gujarat,Jaisalmer,PM10,65.6,494.5,122.2,116,Unhealthy for Sensitive Groups,38.8,87.1,5.3
Haryana,Amaravati,NH3,60.3,446.7,256.7,247,Very Unhealthy,27.1,58.8,20.9
Telangana,Durgapur,OZONE,50.0,324.9,76.7,63,Moderate,37.7,56.8,25.6
Puducherry,Madikeri,NH3,2.7,275.3,26.8,38,Good,31.4,64.7,7.2
Delhi,Ahmednagar,PM10,10.2,91.4,28.4,24,Good,21.0,76.5,0.6
Himachal Pradesh,Virar,SO2,11.0,383.6,18.2,26,Good,17.5,48.9,8.6
Uttar Pradesh,Lucknow,OZONE,3.3,225.4,217.3,230,Very Unhealthy,20.0,70.9,19.2
Haryana,Vrindavan,PM2.5,0.8,225.3,4.3,6,Good,38.5,78.2,27.8
Nagaland,Nellore,SO2,48.1,422.8,88.8,59,Moderate,38.8,43.4,13.7
Chandigarh,Ankleshwar,PM10,23.4,146.5,32.7,40,Good,23.3,67.2,22.2
Arunachal Pradesh,Pali,PM10,44.4,427.2,52.9,84,Moderate,30.1,76.0,13.0
Madhya Pradesh,Kohima,NH3,4.1,240.6,68.0,89,Moderate,16.5,47.4,22.1
Puducherry,Modinagar,NO2,79.5,361.7,183.8,177,Unhealthy,22.5,79.1,16.7
Madhya Pradesh,Tirupati,NO2,24.6,305.2,100.3,445,Hazardous,29.4,34.2,6.3
Himachal Pradesh,Palwal,SO2,23.1,115.4,68.3,57,Moderate,25.8,64.5,20.1
Himachal Pradesh,Bhiwani,SO2,27.5,433.8,79.7,78,Moderate,33.2,76.4,24.6
Tamil Nadu,Rairangpur,NO2,15.4,399.8,151.0,183,Unhealthy,30.6,55.5,25.9
Tamil Nadu,Puducherry,CO,0.3,62.0,13.4,39,Good,28.2,93.9,13.8
Meghalaya,Agra,OZONE,5.4,433.1,32.1,8,Good,39.2,55.0,13.5
Sikkim,Sirohi,NH3,202.4,258.9,226.6,241,Very Unhealthy,19.3,51.0,6.1
Punjab,Byrnihat,PM2.5,32.4,151.1,106.9,124,Unhealthy for Sensitive Groups,30.5,41.0,27.0
Assam,Mangalore,CO,52.4,370.5,223.4,213,Very Unhealthy,24.6,60.9,24.6
Haryana,Baddi,SO2,30.0,148.4,98.9,99,Moderate,35.3,83.9,2.0
Punjab,Maihar,NO2,0.3,493.0,106.0,105,Unhealthy for Sensitive Groups,20.6,34.4,25.7
Arunachal Pradesh,Meerut,PM2.5,21.0,232.0,80.4,74,Moderate,34.3,86.5,6.6
Rajasthan,Barrackpore,PM10,214.8,365.4,216.2,257,Very Unhealthy,25.9,74.9,21.2
Andhra Pradesh,Tonk,NO2,19.5,460.1,206.1,299,Very Unhealthy,31.3,59.3,18.3
Nagaland,Panchgaon,OZONE,119.8,352.0,124.4,135,Unhealthy for Sensitive Groups,23.2,67.0,26.1
Karnataka,Ahmedabad,CO,44.6,139.6,61.9,98,Moderate,18.7,65.0,26.7
West Bengal,Byrnihat,PM10,20.9,104.6,52.5,69,Moderate,22.7,81.0,15.9
Gujarat,Bagalkot,PM2.5,2.0,416.8,81.2,77,Moderate,32.3,55.3,26.2
Sikkim,Faridabad,PM2.5,1.5,184.7,7.1,13,Good,29.5,67.3,17.6
Jharkhand,Dehradun,NO2,24.2,187.3,47.9,36,Good,34.6,42.5,4.0
Nagaland,Latur,CO,4.1,60.8,4.8,16,Good,21.4,52.6,25.4
Nagaland,Bhilai,NH3,58.0,139.6,138.1,142,Unhealthy for Sensitive Groups,18.9,62.5,21.1
Delhi,Guwahati,OZONE,100.8,287.8,167.6,160,Unhealthy,32.8,50.7,4.3
Telangana,Gaya,PM10,43.5,472.2,54.9,63,Moderate,31.2,52.4,4.5
Puducherry,Sirsa,NH3,38.6,414.0,250.8,295,Very Unhealthy,22.4,79.9,11.8
Madhya Pradesh,Saharsa,OZONE,6.6,403.8,119.4,147,Unhealthy for Sensitive Groups,16.9,40.0,11.5
Uttarakhand,Kunjemura,PM10,73.7,307.6,232.8,284,Very Unhealthy,20.4,93.4,9.4
Puducherry,Bilaspur,PM2.5,40.6,299.3,85.0,55,Moderate,30.5,39.5,2.5
Jammu and Kashmir,Vijayapura,SO2,82.9,247.7,94.4,66,Moderate,36.8,88.1,22.9
Assam,Puducherry,OZONE,177.7,448.0,242.2,288,Very Unhealthy,20.8,40.4,10.2
Maharashtra,Damoh,PM10,11.2,466.0,93.6,99,Moderate,34.6,36.9,20.9
Punjab,Jind,SO2,108.4,252.1,230.6,252,Very Unhealthy,17.1,53.5,6.9
Gujarat,Lucknow,PM10,11.4,493.3,21.4,50,Good,38.3,63.2,4.9
Meghalaya,Jalandhar,NH3,14.8,169.0,25.0,46,Good,26.6,48.5,27.7
Madhya Pradesh,Panchkula,NO2,189.8,347.7,244.5,280,Very Unhealthy,33.6,93.5,1.0
Haryana,Kishanganj,PM10,142.1,476.5,185.5,200,Unhealthy,26.2,94.0,7.3
Madhya Pradesh,Coimbatore,NH3,153.0,373.8,153.7,182,Unhealthy,35.4,62.5,23.5
Jammu and Kashmir,Nellore,NO2,41.0,242.8,45.1,37,Good,23.0,73.4,9.3
Mizoram,Dombivli,SO2,176.9,335.5,219.4,231,Very Unhealthy,31.3,92.5,22.8
Haryana,Noida,NH3,43.7,401.0,108.3,135,Unhealthy for Sensitive Groups,15.2,73.1,25.1
Tamil Nadu,Asansol,SO2,5.4,216.2,64.6,68,Moderate,34.8,86.8,21.0
Rajasthan,Talcher,CO,55.6,148.0,92.8,52,Moderate,34.5,31.7,13.0
Jammu and Kashmir,Angul,SO2,5.7,323.8,42.8,39,Good,36.8,87.7,2.8
Himachal Pradesh,Jhansi,SO2,42.4,468.9,54.7,64,Moderate,29.1,87.8,1.3
West Bengal,Jind,CO,1.0,174.4,4.7,8,Good,25.8,73.0,9.3
Uttarakhand,Kannur,PM10,33.5,412.8,51.7,72,Moderate,22.6,94.5,3.2
Nagaland,Patna,NH3,73.5,247.6,234.6,244,Very Unhealthy,27.8,58.2,10.2
Puducherry,Narnaul,PM2.5,54.1,281.5,105.1,105,Unhealthy for Sensitive Groups,31.1,82.7,9.3
Jammu and Kashmir,Keonjhar,SO2,67.0,195.2,77.1,97,Moderate,28.5,30.7,26.4
Telangana,Angul,SO2,137.7,203.6,155.4,163,Unhealthy,32.9,54.1,5.0
Chandigarh,Rishikesh,PM2.5,32.1,180.3,43.8,35,Good,17.3,87.4,3.2
Assam,Kanpur,OZONE,5.7,388.1,22.1,7,Good,23.0,62.3,24.5
Rajasthan,Mathura,NH3,8.3,206.1,24.5,17,Good,30.9,35.9,24.7
Kerala,Kolkata,CO,57.3,361.3,233.8,275,Very Unhealthy,26.4,94.3,7.5
Uttarakhand,Parbhani,SO2,70.9,341.8,180.1,181,Unhealthy,26.6,75.9,15.5
Uttar Pradesh,Akola,CO,178.6,249.8,228.1,292,Very Unhealthy,15.3,83.1,12.1
Assam,Delhi,NH3,14.4,304.9,153.8,168,Unhealthy,39.3,89.2,20.7
Assam,Suakati,PM10,156.8,431.0,162.9,172,Unhealthy,38.5,46.7,15.3
Meghalaya,Dharuhera,NH3,83.1,333.2,197.4,173,Unhealthy,38.3,86.5,12.8
Kerala,Mehsana,NO2,13.1,97.4,43.1,31,Good,30.9,90.7,19.1
